Education,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_For,Age,Spent,Living_With,TotalPurchases,Children,Family_Size,Is_Parent,Living_With_Descendants
Graduate,67384.0,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,786,51,1490,Alone,22,1,2,1,Yes
Postgraduate,80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,783,50,1564,Partner,24,0,2,0,No
Graduate,77870.0,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,836,54,1815,Partner,18,1,3,1,Yes
Postgraduate,52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,680,58,1198,Alone,31,1,2,1,Yes
Graduate,57107.0,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,834,53,416,Alone,23,1,2,1,Yes
Graduate,18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,658,31,85,Partner,6,0,2,0,No
Postgraduate,36038.0,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,554,40,47,Alone,8,1,2,1,Yes
Graduate,20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,654,45,137,Alone,8,0,1,0,No
Postgraduate,34230.0,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,710,56,21,Partner,4,2,4,1,Yes
Undergraduate,31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,167,44,70,Alone,6,1,2,1,Yes
Undergraduate,70932.0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,321,49,909,Partner,22,1,3,1,Yes
Graduate,91249.0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,777,65,1676,Alone,22,0,1,0,No
Postgraduate,77598.0,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,695,78,1735,Alone,26,0,1,0,No
Graduate,80982.0,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,492,62,1191,Alone,30,2,3,1,Yes
Postgraduate,22701.0,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,576,44,24,Partner,5,1,3,1,Yes
Postgraduate,55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,743,52,1182,Partner,20,1,3,1,Yes
Graduate,70617.0,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,531,51,1280,Partner,14,0,2,0,No
Graduate,64849.0,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,753,64,1336,Alone,19,0,1,0,No
Postgraduate,62694.0,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,537,56,749,Partner,24,2,4,1,Yes
Postgraduate,61917.0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,381,47,91,Partner,7,2,4,1,Yes
Postgraduate,67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,434,74,414,Partner,15,1,3,1,Yes
Postgraduate,21059.0,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,158,39,44,Partner,9,1,3,1,Yes
Postgraduate,29543.0,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,336,53,63,Partner,8,2,4,1,Yes
Graduate,75903.0,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,489,70,901,Partner,23,1,3,1,Yes
Undergraduate,34984.0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,910,46,38,Partner,6,2,4,1,Yes
Postgraduate,54998.0,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,429,65,455,Alone,20,1,2,1,Yes
Postgraduate,54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,747,72,775,Alone,24,1,2,1,Yes
Postgraduate,34242.0,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,258,62,15,Partner,4,1,3,1,Yes
Graduate,25410.0,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,462,48,38,Partner,6,1,3,1,Yes
Postgraduate,73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,187,37,1512,Partner,22,0,2,0,No
Graduate,28320.0,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,691,71,43,Partner,5,1,3,1,Yes
Graduate,23763.0,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,881,44,42,Alone,5,1,2,1,Yes
Graduate,72570.0,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,225,37,1089,Partner,23,0,2,0,No
Postgraduate,34529.0,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,813,45,162,Partner,9,1,3,1,Yes
Graduate,70792.0,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,552,70,1272,Alone,19,0,1,0,No
Graduate,63211.0,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,1029,39,1173,Partner,20,0,2,0,No
Postgraduate,83891.0,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,169,47,816,Partner,22,1,3,1,Yes
Graduate,36065.0,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,615,53,74,Alone,9,2,3,1,Yes
Graduate,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,369,67,134,Partner,9,1,3,1,Yes
Postgraduate,51141.0,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,486,81,157,Alone,9,0,1,0,No
Graduate,56939.0,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,444,45,561,Partner,18,1,3,1,Yes
Graduate,80872.0,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,1,70,1336,Alone,19,0,1,0,No
Postgraduate,72335.0,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,845,45,2092,Partner,23,0,2,0,No
Postgraduate,61798.0,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,378,57,463,Alone,16,0,1,0,No
Postgraduate,76842.0,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,276,71,1130,Alone,17,0,1,0,No
Graduate,29478.0,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,323,45,20,Partner,5,1,3,1,Yes
Graduate,46998.0,0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,775,65,377,Alone,18,1,2,1,Yes
Graduate,96843.0,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,592,31,1544,Alone,28,0,1,0,No
Postgraduate,56551.0,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,154,71,138,Alone,10,2,3,1,Yes
Postgraduate,70053.0,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,639,56,1012,Partner,26,1,3,1,Yes
Postgraduate,71670.0,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,455,59,1766,Alone,15,0,1,0,No
Graduate,44359.0,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,172,43,45,Partner,9,2,4,1,Yes
Graduate,40887.0,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,549,69,161,Alone,10,2,3,1,Yes
Graduate,48877.0,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,219,55,144,Alone,8,1,2,1,Yes
Graduate,74485.0,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,469,74,1734,Partner,26,0,2,0,No
Graduate,64474.0,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,410,49,823,Partner,22,1,3,1,Yes
Graduate,77226.0,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,281,58,1138,Partner,28,1,3,1,Yes
Graduate,72643.0,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,647,72,1429,Alone,21,0,1,0,No
Postgraduate,85738.0,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,317,43,1371,Partner,21,0,2,0,No
Graduate,55686.0,0,1,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,660,55,982,Alone,16,1,2,1,Yes
Graduate,39062.0,1,0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,256,38,44,Alone,5,1,2,1,Yes
Graduate,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,704,50,318,Partner,17,2,4,1,Yes
Graduate,40794.0,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,520,46,434,Partner,16,1,3,1,Yes
Undergraduate,54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,513,50,198,Partner,12,2,4,1,Yes
Graduate,4428.0,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,575,52,359,Partner,25,1,3,1,Yes
Undergraduate,32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,1032,58,576,Partner,18,0,2,0,No
Postgraduate,38236.0,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,442,53,88,Alone,11,2,3,1,Yes
Graduate,36781.0,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,63,42,63,Partner,6,1,3,1,Yes
Postgraduate,31385.0,1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,938,37,27,Alone,4,1,2,1,Yes
Graduate,24570.0,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,647,37,193,Partner,11,1,3,1,Yes
Postgraduate,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,809,47,101,Alone,9,1,2,1,Yes
Graduate,94642.0,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,4,70,2211,Partner,21,0,2,0,No
Postgraduate,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,426,59,140,Partner,8,1,3,1,Yes
Graduate,53201.0,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,369,46,415,Alone,22,2,3,1,Yes
Graduate,21994.0,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,712,64,22,Partner,4,1,3,1,Yes
Graduate,57113.0,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,552,43,263,Partner,16,2,4,1,Yes
Graduate,51373.0,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,532,30,393,Partner,12,0,2,0,No
Graduate,23477.0,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,411,35,147,Partner,10,1,3,1,Yes
Graduate,58116.0,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,237,65,443,Partner,16,1,3,1,Yes
Postgraduate,72968.0,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,355,58,1958,Alone,19,0,1,0,No
Postgraduate,39791.0,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,618,50,174,Partner,10,1,3,1,Yes
Postgraduate,91712.0,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,415,74,2217,Alone,27,0,1,0,No
Graduate,94472.0,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,277,63,1691,Alone,16,1,2,1,Yes
Graduate,13672.0,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,598,61,25,Partner,6,2,4,1,Yes
Undergraduate,96547.0,0,0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,197,41,809,Partner,21,0,2,0,No
Graduate,79205.0,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,829,46,895,Partner,16,0,2,0,No
Postgraduate,56559.0,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,711,46,484,Partner,18,1,3,1,Yes
Postgraduate,32644.0,1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,689,48,413,Partner,18,1,3,1,Yes
Undergraduate,67506.0,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,308,41,331,Alone,12,1,2,1,Yes
Graduate,24206.0,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,490,51,25,Alone,5,1,2,1,Yes
Postgraduate,28420.0,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,347,54,13,Alone,4,1,2,1,Yes
Graduate,22979.0,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,910,51,115,Partner,10,1,3,1,Yes
Graduate,33279.0,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,55,16,Alone,4,0,1,0,No
Postgraduate,46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,444,49,92,Alone,9,2,3,1,Yes
Graduate,30368.0,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,513,44,52,Partner,7,1,3,1,Yes
Graduate,63684.0,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,740,51,1464,Partner,23,1,3,1,Yes
Graduate,41638.0,0,1,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,661,57,441,Alone,17,1,2,1,Yes
Postgraduate,68805.0,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,445,62,283,Alone,12,1,2,1,Yes
Postgraduate,65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,306,55,747,Partner,23,1,3,1,Yes
Graduate,71964.0,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,565,63,1870,Alone,17,0,1,0,No
Graduate,39146.0,1,0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,660,35,165,Alone,11,1,2,1,Yes
Graduate,96876.0,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,546,44,1941,Partner,24,0,2,0,No
Undergraduate,34445.0,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,678,40,839,Partner,27,0,2,0,No
Graduate,68281.0,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,881,63,1655,Alone,25,0,1,0,No
Undergraduate,37284.0,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,617,46,23,Partner,4,2,4,1,Yes
Graduate,36790.0,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,702,38,66,Partner,6,0,2,0,No
Graduate,27943.0,1,1,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,600,54,37,Partner,8,2,4,1,Yes
Graduate,22263.0,1,1,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,251,70,21,Alone,6,2,3,1,Yes
Graduate,30261.0,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,802,49,22,Partner,4,3,5,1,Yes
Graduate,28587.0,1,0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,4,43,78,Partner,9,1,3,1,Yes
Postgraduate,43815.0,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,581,39,79,Partner,6,1,3,1,Yes
Graduate,48195.0,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,319,65,265,Partner,17,2,4,1,Yes
Postgraduate,77027.0,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,218,69,1175,Partner,19,1,3,1,Yes
Postgraduate,71322.0,0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,658,56,1305,Partner,28,1,3,1,Yes
Postgraduate,32765.0,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,286,42,46,Partner,8,1,3,1,Yes
Graduate,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,368,56,25,Partner,4,2,4,1,Yes
Graduate,23272.0,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,415,68,46,Alone,5,0,1,0,No
Postgraduate,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,880,72,874,Partner,26,1,3,1,Yes
Undergraduate,7500.0,1,0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,1063,36,100,Partner,10,1,3,1,Yes
Postgraduate,68117.0,0,1,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,429,74,930,Alone,25,1,2,1,Yes
Graduate,67225.0,0,1,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,375,66,868,Partner,23,1,3,1,Yes
Graduate,17649.0,1,0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,360,45,45,Partner,9,1,3,1,Yes
Graduate,55914.0,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,586,46,1260,Partner,29,1,3,1,Yes
Graduate,40059.0,1,0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,434,37,414,Partner,12,1,3,1,Yes
Graduate,60905.0,0,1,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,573,71,392,Partner,15,1,3,1,Yes
Graduate,75330.0,1,1,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,970,44,1109,Partner,29,2,4,1,Yes
Graduate,60689.0,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,699,70,639,Alone,22,1,2,1,Yes
Graduate,38680.0,1,0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,618,37,79,Partner,6,1,3,1,Yes
Graduate,61416.0,0,0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,491,39,1665,Partner,24,0,2,0,No
Graduate,49767.0,0,0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,669,30,692,Alone,18,0,1,0,No
Graduate,83273.0,1,2,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,802,51,1392,Alone,29,3,4,1,Yes
Graduate,29009.0,1,0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,372,40,44,Partner,7,1,3,1,Yes
Postgraduate,45057.0,1,0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,693,42,50,Partner,6,1,3,1,Yes
Graduate,37150.0,1,0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,757,50,467,Partner,21,1,3,1,Yes
Graduate,43020.0,1,0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,371,51,223,Alone,12,1,2,1,Yes
Graduate,53154.0,0,1,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,91,62,158,Partner,9,1,3,1,Yes
Graduate,65308.0,0,0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,392,48,1211,Partner,28,0,2,0,No
Graduate,76467.0,1,0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,841,51,1575,Alone,14,1,2,1,Yes
Undergraduate,81044.0,0,0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,344,74,1208,Partner,22,0,2,0,No
Graduate,32871.0,1,1,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,459,70,43,Partner,5,2,4,1,Yes
Graduate,55801.0,1,1,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,440,46,527,Alone,21,2,3,1,Yes
Graduate,76320.0,0,1,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,167,62,932,Alone,15,1,2,1,Yes
Postgraduate,36927.0,1,1,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,303,66,71,Alone,8,2,3,1,Yes
Graduate,48794.0,1,1,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,163,68,54,Partner,5,2,4,1,Yes
Graduate,23478.0,0,0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,627,56,129,Alone,7,0,1,0,No
Graduate,71128.0,1,0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,909,48,1615,Alone,27,1,2,1,Yes
Postgraduate,70179.0,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,503,45,1034,Alone,26,1,2,1,Yes
Graduate,59462.0,0,1,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,584,71,1088,Partner,25,1,3,1,Yes
Graduate,38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,344,52,137,Partner,10,1,3,1,Yes
Postgraduate,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,407,39,1244,Partner,17,0,2,0,No
Graduate,42554.0,1,1,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,370,43,41,Partner,7,2,4,1,Yes
Graduate,67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,728,47,1174,Partner,32,1,3,1,Yes
Graduate,67046.0,0,1,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,553,70,993,Alone,15,1,2,1,Yes
Graduate,42192.0,0,0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,545,73,100,Partner,7,0,2,0,No
Postgraduate,77610.0,0,1,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,768,69,1680,Partner,17,1,3,1,Yes
Graduate,31761.0,1,0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,216,37,98,Partner,9,1,3,1,Yes
Graduate,34350.0,1,0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,413,42,48,Partner,5,1,3,1,Yes
Graduate,54591.0,0,1,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,577,72,519,Partner,19,1,3,1,Yes
Graduate,71866.0,0,1,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,346,65,715,Partner,20,1,3,1,Yes
Graduate,25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,447,52,37,Partner,5,1,3,1,Yes
Postgraduate,42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,431,34,653,Alone,20,0,1,0,No
Graduate,69520.0,0,0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,517,38,1455,Partner,21,0,2,0,No
Graduate,64713.0,1,0,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,157,51,602,Alone,19,1,2,1,Yes
Postgraduate,27889.0,1,0,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,578,44,26,Partner,5,1,3,1,Yes
Undergraduate,22123.0,0,0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,254,61,102,Alone,7,0,1,0,No
Graduate,27803.0,1,0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,832,48,176,Partner,9,1,3,1,Yes
Graduate,51651.0,0,1,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,878,61,433,Partner,17,1,3,1,Yes
Graduate,68487.0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,692,33,1366,Partner,30,0,2,0,No
Graduate,56796.0,0,1,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,658,52,1001,Partner,27,1,3,1,Yes
Undergraduate,87000.0,0,0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,721,29,961,Partner,18,0,2,0,No
Graduate,79823.0,0,1,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,250,62,1518,Partner,23,1,3,1,Yes
Graduate,30828.0,1,0,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,605,41,56,Alone,8,1,2,1,Yes
Postgraduate,34109.0,0,1,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,543,50,22,Partner,4,1,3,1,Yes
Postgraduate,53367.0,1,1,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,462,47,400,Alone,21,2,3,1,Yes
Undergraduate,22390.0,0,0,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,411,52,26,Partner,4,0,2,0,No
Graduate,71322.0,0,1,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,304,45,350,Partner,13,1,3,1,Yes
Graduate,79244.0,0,0,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,717,28,1216,Alone,22,0,1,0,No
Postgraduate,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,880,72,874,Partner,26,1,3,1,Yes
Postgraduate,48699.0,1,1,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,564,71,40,Partner,5,2,4,1,Yes
Graduate,80144.0,0,0,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,432,46,1367,Partner,19,0,2,0,No
Graduate,54252.0,1,1,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,557,65,264,Alone,15,2,3,1,Yes
Postgraduate,81929.0,1,0,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,798,45,2053,Partner,20,1,3,1,Yes
Graduate,76068.0,0,1,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,737,46,1376,Partner,10,1,3,1,Yes
Postgraduate,53204.0,1,1,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,261,45,45,Partner,5,2,4,1,Yes
